image_name,tags
test_33804,clear primary
test_33805,agriculture clear primary
test_33806,agriculture clear primary road
test_33807,clear primary
test_33808,clear primary
test_33809,clear primary water
test_33810,clear primary
test_33811,partly_cloudy primary
test_33812,clear primary
test_33813,cloudy
test_33814,partly_cloudy primary
test_33815,clear primary
test_33816,clear primary
test_33817,clear primary
test_33818,blow_down clear cultivation primary
test_33819,clear primary
test_33820,agriculture clear habitation primary road
test_33821,partly_cloudy primary
test_33822,cloudy
test_33823,clear primary
test_33824,partly_cloudy primary
test_33825,clear primary
test_33826,clear primary road selective_logging water
test_33827,partly_cloudy primary
test_33828,clear cultivation primary
test_33829,clear primary
test_33830,clear primary
test_33831,agriculture clear primary road
test_33832,haze primary water
test_33833,clear primary road selective_logging water
test_33834,agriculture clear primary
test_33835,clear habitation primary road
test_33836,agriculture clear primary road
test_33837,clear primary
test_33838,clear primary
test_33839,clear primary road selective_logging water
test_33840,clear primary water
test_33841,clear habitation primary
test_33842,haze primary water
test_33843,blooming clear primary
test_33844,agriculture clear primary road
test_33845,clear primary
test_33846,clear primary
test_33847,agriculture cultivation partly_cloudy primary slash_burn
test_33848,agriculture clear haze primary
test_33849,clear primary
test_33850,cloudy
test_33851,cloudy
test_33852,agriculture clear habitation primary
test_33853,agriculture clear cultivation primary
test_33854,clear primary
test_33855,agriculture clear primary road water
test_33856,primary water
test_33857,partly_cloudy primary
test_33858,agriculture clear primary water
test_33859,agriculture clear cultivation habitation primary road
test_33860,clear primary
test_33861,clear primary water
test_33862,clear primary
test_33863,agriculture cultivation partly_cloudy primary
test_33864,agriculture cultivation habitation partly_cloudy primary road
test_33865,clear primary
test_33866,clear primary
test_33867,clear primary
test_33868,haze partly_cloudy primary
test_33869,haze primary
test_33870,clear primary
test_33871,haze partly_cloudy primary
test_33872,agriculture partly_cloudy primary water
test_33873,cloudy haze primary
test_33874,agriculture haze primary road
test_33875,agriculture partly_cloudy primary
test_33876,partly_cloudy primary
test_33877,agriculture habitation partly_cloudy primary road
test_33878,agriculture cultivation partly_cloudy primary road water
test_33879,clear primary road
test_33880,agriculture haze primary road
test_33881,partly_cloudy primary
test_33882,cloudy
test_33883,clear primary
test_33884,partly_cloudy primary
test_33885,clear primary
test_33886,partly_cloudy primary
test_33887,agriculture clear primary road
test_33888,agriculture clear primary road
test_33889,clear primary
test_33890,artisinal_mine bare_ground clear primary water
test_33891,clear primary
test_33892,haze primary
test_33893,clear primary
test_33894,partly_cloudy primary
test_33895,clear primary
test_33896,clear primary
test_33897,clear primary
test_33898,bare_ground clear habitation primary water
test_33899,cloudy
test_33900,clear primary
test_33901,clear primary
test_33902,partly_cloudy primary
test_33903,partly_cloudy primary
test_33904,clear primary water
test_33905,clear primary
test_33906,clear primary road water
test_33907,agriculture partly_cloudy primary water
test_33908,cloudy
test_33909,clear primary road water
test_33910,clear primary
test_33911,clear primary
test_33912,clear cultivation primary selective_logging water
test_33913,clear primary
test_33914,clear primary water
test_33915,clear primary
test_33916,partly_cloudy primary
test_33917,agriculture cultivation haze primary
test_33918,clear primary
test_33919,clear primary
test_33920,agriculture clear habitation primary road
test_33921,cloudy
test_33922,clear primary selective_logging water
test_33923,clear primary
test_33924,haze primary
test_33925,clear primary
test_33926,agriculture clear primary water
test_33927,clear primary
test_33928,clear cultivation primary water
test_33929,partly_cloudy primary
test_33930,clear primary
test_33931,agriculture clear habitation primary road
test_33932,clear primary
test_33933,clear primary
test_33934,partly_cloudy primary
test_33935,agriculture clear primary
test_33936,cloudy
test_33937,primary
test_33938,clear primary
test_33939,haze primary
test_33940,cloudy
test_33941,haze primary
test_33942,agriculture clear primary road
test_33943,clear primary
test_33944,clear primary
test_33945,agriculture clear cultivation primary
test_33946,partly_cloudy primary
test_33947,agriculture clear cultivation habitation primary road
test_33948,agriculture cultivation habitation partly_cloudy primary road
test_33949,clear primary water
test_33950,agriculture partly_cloudy primary road
test_33951,clear primary
test_33952,clear primary
test_33953,clear primary
test_33954,clear primary
test_33955,primary road water
test_33956,clear primary road water
test_33957,clear primary
test_33958,agriculture clear primary
test_33959,clear habitation primary road
test_33960,cloudy
test_33961,agriculture clear primary water
test_33962,partly_cloudy primary
test_33963,clear primary
test_33964,clear primary
test_33965,clear partly_cloudy primary
test_33966,clear primary
test_33967,partly_cloudy primary
test_33968,agriculture clear cultivation primary water
test_33969,clear primary water
test_33970,agriculture clear primary
test_33971,agriculture haze primary water
test_33972,cloudy
test_33973,clear primary road water
test_33974,clear primary
test_33975,cloudy
test_33976,clear primary water
test_33977,agriculture bare_ground clear primary
test_33978,agriculture clear primary road
test_33979,clear primary
test_33980,clear primary
test_33981,clear primary
test_33982,clear primary water
test_33983,partly_cloudy primary
test_33984,cloudy
test_33985,clear primary
test_33986,clear primary
test_33987,agriculture bare_ground clear road
test_33988,agriculture partly_cloudy primary road
test_33989,agriculture clear primary
test_33990,cloudy
test_33991,clear primary
test_33992,partly_cloudy primary
test_33993,clear primary
test_33994,clear primary road water
test_33995,agriculture artisinal_mine clear conventional_mine habitation primary road water
test_33996,clear primary water
test_33997,agriculture bare_ground clear road
test_33998,agriculture cultivation partly_cloudy primary
test_33999,agriculture partly_cloudy primary
test_34000,cloudy
test_34001,agriculture clear cultivation primary
test_34002,primary
test_34003,clear primary
test_34004,clear primary
test_34005,clear primary road water
test_34006,agriculture clear habitation primary road water
test_34007,primary road water
test_34008,clear primary water
test_34009,clear primary water
test_34010,agriculture clear primary
test_34011,clear primary
test_34012,agriculture clear primary water
test_34013,agriculture clear primary
test_34014,cloudy
test_34015,clear primary water
test_34016,clear primary water
test_34017,partly_cloudy primary water
test_34018,clear primary water
test_34019,haze primary
test_34020,partly_cloudy primary
test_34021,clear primary water
test_34022,partly_cloudy primary
test_34023,clear primary
test_34024,clear primary
test_34025,clear primary
test_34026,clear primary
test_34027,agriculture habitation partly_cloudy primary road
test_34028,haze primary
test_34029,agriculture clear primary road
test_34030,agriculture clear habitation primary
test_34031,partly_cloudy primary
test_34032,agriculture clear cultivation primary
test_34033,agriculture clear primary water
test_34034,partly_cloudy primary
test_34035,agriculture clear cultivation primary
test_34036,blooming clear partly_cloudy primary
test_34037,clear primary
test_34038,clear primary
test_34039,clear primary
test_34040,clear primary
test_34041,agriculture clear habitation primary road
test_34042,partly_cloudy primary
test_34043,partly_cloudy primary
test_34044,agriculture bare_ground clear primary
test_34045,agriculture clear cultivation primary slash_burn
test_34046,clear primary road water
test_34047,clear primary
test_34048,agriculture clear primary road
test_34049,agriculture clear primary water
test_34050,clear primary
test_34051,agriculture clear primary road
test_34052,haze primary
test_34053,clear primary
test_34054,clear primary water
test_34055,agriculture cultivation partly_cloudy primary
test_34056,clear primary
test_34057,clear primary
test_34058,clear primary
test_34059,clear primary
test_34060,partly_cloudy primary
test_34061,agriculture cultivation partly_cloudy primary water
test_34062,clear primary
test_34063,partly_cloudy primary road water
test_34064,cloudy
test_34065,agriculture clear primary road
test_34066,clear primary
test_34067,clear primary
test_34068,agriculture partly_cloudy primary road
test_34069,agriculture clear primary road water
test_34070,agriculture clear cultivation primary
test_34071,clear primary
test_34072,cloudy
test_34073,agriculture clear cultivation primary
test_34074,clear primary
test_34075,partly_cloudy primary
test_34076,clear primary road water
test_34077,primary
test_34078,agriculture bare_ground clear
test_34079,clear primary
test_34080,clear primary water
test_34081,agriculture clear primary road water
test_34082,agriculture clear primary road water
test_34083,agriculture clear primary
test_34084,clear primary road water
test_34085,clear primary
test_34086,clear primary
test_34087,cloudy
test_34088,clear primary
test_34089,clear primary
test_34090,clear primary
test_34091,clear primary
test_34092,partly_cloudy primary
test_34093,clear primary water
test_34094,clear primary
test_34095,haze primary
test_34096,clear cultivation habitation primary water
test_34097,haze primary
test_34098,agriculture cultivation partly_cloudy primary
test_34099,agriculture clear primary road
test_34100,agriculture clear habitation primary road
test_34101,cloudy
test_34102,clear primary
test_34103,partly_cloudy primary
test_34104,clear primary water
test_34105,agriculture clear primary road
test_34106,cloudy
test_34107,agriculture cultivation habitation haze primary road
test_34108,clear primary
test_34109,partly_cloudy primary
test_34110,clear primary
test_34111,cloudy
test_34112,clear primary road selective_logging water
test_34113,agriculture bare_ground clear primary road
test_34114,clear primary
test_34115,clear primary
test_34116,agriculture clear cultivation primary water
test_34117,clear primary
test_34118,cloudy
test_34119,clear primary
test_34120,clear cultivation primary
test_34121,agriculture clear cultivation habitation primary road
test_34122,partly_cloudy primary
test_34123,clear primary
test_34124,clear primary
test_34125,clear primary
test_34126,partly_cloudy primary
test_34127,haze primary road water
test_34128,clear primary
test_34129,clear primary
test_34130,clear primary
test_34131,clear primary
test_34132,blooming clear primary
test_34133,agriculture clear habitation primary
test_34134,clear primary water
test_34135,cloudy
test_34136,agriculture bare_ground clear habitation primary road
test_34137,clear primary
test_34138,agriculture partly_cloudy primary road
test_34139,clear primary
test_34140,agriculture partly_cloudy primary road
test_34141,clear primary
test_34142,agriculture clear primary
test_34143,clear primary
test_34144,agriculture clear habitation primary water
test_34145,clear primary
test_34146,clear primary water
test_34147,clear primary
test_34148,clear primary
test_34149,partly_cloudy primary
test_34150,clear primary
test_34151,clear primary
test_34152,partly_cloudy primary
test_34153,agriculture clear cultivation primary slash_burn
test_34154,clear primary
test_34155,clear primary
test_34156,clear primary
test_34157,clear primary
test_34158,partly_cloudy primary
test_34159,partly_cloudy primary water
test_34160,agriculture clear habitation primary road water
test_34161,haze primary
test_34162,partly_cloudy primary
test_34163,haze primary
test_34164,clear primary
test_34165,clear primary
test_34166,cloudy
test_34167,bare_ground clear
test_34168,agriculture bare_ground clear primary road water
test_34169,clear primary
test_34170,clear primary
test_34171,clear primary
test_34172,clear cultivation primary
test_34173,cloudy
test_34174,clear primary
test_34175,clear primary
test_34176,clear primary
test_34177,agriculture clear primary road
test_34178,agriculture clear cultivation primary
test_34179,clear primary
test_34180,agriculture clear primary water
test_34181,clear primary
test_34182,agriculture clear cultivation primary
test_34183,clear primary
test_34184,clear primary
test_34185,agriculture clear cultivation primary
test_34186,agriculture clear primary road
test_34187,agriculture bare_ground clear road
test_34188,haze primary
test_34189,partly_cloudy primary road water
test_34190,agriculture clear primary road
test_34191,partly_cloudy primary water
test_34192,clear primary water
test_34193,agriculture clear primary road
test_34194,agriculture clear primary road
test_34195,cloudy haze
test_34196,clear primary
test_34197,haze primary
test_34198,clear primary
test_34199,clear primary water
test_34200,clear primary water
test_34201,clear primary
test_34202,agriculture bare_ground clear primary water
test_34203,cloudy partly_cloudy
test_34204,haze primary
test_34205,clear primary
test_34206,agriculture clear primary water
test_34207,partly_cloudy primary
test_34208,clear cultivation primary
test_34209,clear primary
test_34210,agriculture clear primary road
test_34211,clear primary
test_34212,clear primary
test_34213,clear primary
test_34214,clear primary
test_34215,clear primary
test_34216,haze primary
test_34217,clear cultivation primary
test_34218,partly_cloudy primary
test_34219,haze primary
test_34220,partly_cloudy primary
test_34221,agriculture clear cultivation primary water
test_34222,agriculture clear primary road
test_34223,clear habitation primary road
test_34224,agriculture partly_cloudy primary water
test_34225,clear cultivation primary water
test_34226,clear primary
test_34227,partly_cloudy primary
test_34228,agriculture clear primary road
test_34229,clear primary selective_logging
test_34230,clear primary road selective_logging
test_34231,clear primary
test_34232,agriculture clear habitation primary road
test_34233,clear primary
test_34234,agriculture partly_cloudy primary water
test_34235,cloudy
test_34236,partly_cloudy primary
test_34237,agriculture partly_cloudy primary
test_34238,cloudy
test_34239,cloudy
test_34240,agriculture clear primary road water
test_34241,agriculture partly_cloudy primary
test_34242,blooming clear primary
test_34243,clear primary
test_34244,clear primary water
test_34245,clear primary
test_34246,clear primary
test_34247,haze primary
test_34248,agriculture clear primary water
test_34249,clear primary
test_34250,agriculture habitation partly_cloudy primary road
test_34251,bare_ground clear road
test_34252,clear primary water
test_34253,cloudy
test_34254,clear primary
test_34255,clear primary
test_34256,agriculture clear primary
test_34257,clear primary
test_34258,clear primary
test_34259,clear cultivation primary
test_34260,partly_cloudy primary
test_34261,clear primary
test_34262,agriculture clear primary road
test_34263,clear primary
test_34264,agriculture clear habitation primary road
test_34265,cloudy
test_34266,cloudy
test_34267,clear primary
test_34268,clear primary
test_34269,agriculture clear primary road
test_34270,agriculture clear cultivation primary
test_34271,clear primary road water
test_34272,agriculture partly_cloudy primary road water
test_34273,clear primary
test_34274,agriculture bare_ground clear primary
test_34275,agriculture clear cultivation primary
test_34276,clear primary
test_34277,clear primary
test_34278,clear primary
test_34279,cloudy
test_34280,clear primary
test_34281,clear primary road water
test_34282,clear primary road water
test_34283,clear cultivation primary
test_34284,clear primary
test_34285,clear primary
test_34286,agriculture clear primary
test_34287,clear primary
test_34288,partly_cloudy primary
test_34289,clear primary
test_34290,clear primary
test_34291,clear primary
test_34292,agriculture clear habitation primary road water
test_34293,partly_cloudy primary
test_34294,clear primary
test_34295,agriculture clear habitation primary road water
test_34296,cloudy primary
test_34297,clear primary
test_34298,cloudy
test_34299,blooming clear primary
test_34300,clear primary
test_34301,haze primary
test_34302,agriculture clear cultivation primary road
test_34303,agriculture clear haze primary road
test_34304,agriculture partly_cloudy primary road
test_34305,cloudy
test_34306,agriculture cultivation partly_cloudy primary road
test_34307,clear primary
test_34308,agriculture clear habitation primary road water
test_34309,agriculture clear cultivation primary
test_34310,agriculture clear cultivation primary
test_34311,clear primary
test_34312,clear primary
test_34313,cloudy
test_34314,agriculture clear cultivation primary
test_34315,clear primary
test_34316,clear primary
test_34317,agriculture clear primary road
test_34318,partly_cloudy primary
test_34319,clear primary
test_34320,clear primary
test_34321,partly_cloudy primary
test_34322,clear primary
test_34323,clear primary
test_34324,clear primary
test_34325,agriculture clear primary road
test_34326,clear primary
test_34327,clear primary selective_logging
test_34328,clear haze primary
test_34329,clear primary
test_34330,agriculture clear cultivation primary
test_34331,haze primary
test_34332,clear primary
test_34333,partly_cloudy primary
test_34334,clear primary
test_34335,haze primary
test_34336,agriculture clear primary road
test_34337,clear primary
test_34338,agriculture clear primary
test_34339,haze primary water
test_34340,clear primary road selective_logging
test_34341,clear primary
test_34342,artisinal_mine clear primary road water
test_34343,clear primary
test_34344,agriculture partly_cloudy primary road
test_34345,partly_cloudy primary
test_34346,agriculture clear primary road
test_34347,clear primary road
test_34348,clear primary water
test_34349,partly_cloudy primary
test_34350,haze primary water
test_34351,clear primary
test_34352,partly_cloudy primary
test_34353,agriculture clear cultivation primary
test_34354,clear primary
test_34355,haze primary
test_34356,agriculture cultivation partly_cloudy primary road
test_34357,clear primary
test_34358,partly_cloudy primary
test_34359,agriculture partly_cloudy primary road water
test_34360,agriculture partly_cloudy primary road
test_34361,clear primary
test_34362,haze primary
test_34363,clear primary
test_34364,clear primary
test_34365,clear primary
test_34366,clear primary
test_34367,agriculture clear primary water
test_34368,habitation partly_cloudy primary
test_34369,clear primary road water
test_34370,agriculture clear primary road
test_34371,agriculture habitation haze primary road
test_34372,agriculture clear cultivation habitation primary road
test_34373,agriculture partly_cloudy primary road
test_34374,clear primary
test_34375,agriculture clear habitation primary road
test_34376,agriculture clear haze primary water
test_34377,agriculture clear cultivation primary
test_34378,agriculture clear habitation primary road water
test_34379,agriculture clear primary
test_34380,clear primary road water
test_34381,partly_cloudy primary
test_34382,agriculture clear primary
test_34383,agriculture partly_cloudy primary water
test_34384,haze primary
test_34385,clear primary water
test_34386,agriculture clear habitation primary road
test_34387,partly_cloudy primary
test_34388,agriculture clear habitation primary road
test_34389,haze partly_cloudy primary water
test_34390,partly_cloudy primary
test_34391,cloudy primary
test_34392,blooming clear primary
test_34393,clear primary
test_34394,agriculture clear primary road
test_34395,clear primary
test_34396,clear primary
test_34397,agriculture cultivation partly_cloudy primary slash_burn
test_34398,clear primary
test_34399,agriculture clear habitation primary road water
test_34400,partly_cloudy primary
test_34401,clear primary water
test_34402,clear primary
test_34403,cloudy
test_34404,agriculture clear primary road
test_34405,clear primary
test_34406,clear primary
test_34407,clear primary
test_34408,clear primary
test_34409,clear primary water
test_34410,blooming clear primary
test_34411,agriculture clear primary
test_34412,clear cultivation primary
test_34413,clear primary water
test_34414,clear primary water
test_34415,agriculture clear primary water
test_34416,bare_ground clear primary water
test_34417,agriculture clear habitation primary road
test_34418,clear primary
test_34419,cloudy
test_34420,partly_cloudy primary road water
test_34421,partly_cloudy primary
test_34422,agriculture clear primary road
test_34423,haze primary
test_34424,partly_cloudy primary water
test_34425,agriculture clear habitation primary road
test_34426,haze primary
test_34427,clear primary
test_34428,agriculture clear cultivation primary
test_34429,agriculture clear primary
test_34430,partly_cloudy primary
test_34431,clear primary
test_34432,clear primary
test_34433,clear primary
test_34434,partly_cloudy primary
test_34435,partly_cloudy primary water
test_34436,agriculture partly_cloudy primary water
test_34437,clear primary water
test_34438,cloudy
test_34439,agriculture bare_ground clear primary
test_34440,clear primary
test_34441,partly_cloudy primary
test_34442,agriculture clear cultivation primary
test_34443,agriculture clear primary water
test_34444,agriculture cultivation partly_cloudy primary
test_34445,partly_cloudy primary
test_34446,clear primary
test_34447,clear primary
test_34448,clear habitation primary road
test_34449,haze primary
test_34450,clear primary
test_34451,agriculture clear primary water
test_34452,clear primary
test_34453,agriculture clear habitation primary road
test_34454,clear primary
test_34455,agriculture clear primary road
test_34456,clear primary
test_34457,clear primary
test_34458,partly_cloudy primary
test_34459,partly_cloudy primary
test_34460,agriculture clear primary road water
test_34461,agriculture clear cultivation primary
test_34462,partly_cloudy primary
test_34463,clear primary
test_34464,partly_cloudy primary
test_34465,agriculture clear cultivation primary
test_34466,clear primary road water
test_34467,blooming clear primary
test_34468,clear primary
test_34469,agriculture clear cultivation primary
test_34470,clear primary
test_34471,partly_cloudy primary
test_34472,clear primary
test_34473,clear habitation primary water
test_34474,clear primary
test_34475,clear cultivation primary road
test_34476,clear primary
test_34477,clear primary
test_34478,agriculture clear primary road
test_34479,agriculture clear primary road water
test_34480,clear primary
test_34481,clear primary
test_34482,clear primary
test_34483,agriculture clear cultivation primary
test_34484,agriculture clear primary road
test_34485,haze primary road water
test_34486,clear cultivation primary
test_34487,partly_cloudy primary
test_34488,clear primary
test_34489,agriculture clear primary water
test_34490,clear primary
test_34491,agriculture bare_ground clear primary road
test_34492,clear primary water
test_34493,haze primary
test_34494,agriculture clear habitation primary road
test_34495,clear primary
test_34496,agriculture clear habitation primary road
test_34497,clear primary
test_34498,agriculture clear haze primary water
test_34499,clear primary
test_34500,cloudy
test_34501,clear primary
test_34502,clear primary
test_34503,agriculture clear habitation primary road
test_34504,partly_cloudy primary
test_34505,clear primary
test_34506,agriculture clear primary road
test_34507,cloudy
test_34508,cloudy
test_34509,clear primary water
test_34510,partly_cloudy primary water
test_34511,agriculture habitation partly_cloudy primary road
test_34512,clear cultivation habitation primary
test_34513,clear primary
test_34514,clear primary
test_34515,clear primary
test_34516,agriculture clear primary road
test_34517,clear primary
test_34518,clear primary
test_34519,partly_cloudy primary
test_34520,agriculture clear cultivation habitation primary road
test_34521,agriculture clear primary road
test_34522,clear primary
test_34523,clear primary
test_34524,agriculture bare_ground clear primary road
test_34525,agriculture clear cultivation primary
test_34526,clear primary road water
test_34527,agriculture clear cultivation primary
test_34528,clear primary water
test_34529,cloudy
test_34530,agriculture cultivation haze primary
test_34531,clear primary
test_34532,cloudy
test_34533,agriculture clear habitation primary road
test_34534,agriculture clear cultivation habitation primary road
test_34535,clear primary
test_34536,agriculture clear primary
test_34537,agriculture bare_ground clear road
test_34538,clear primary
test_34539,clear primary
test_34540,agriculture clear primary road
test_34541,agriculture haze primary
test_34542,clear primary
test_34543,clear primary water
test_34544,clear primary
test_34545,clear primary
test_34546,cloudy
test_34547,partly_cloudy primary
test_34548,clear primary
test_34549,cloudy
test_34550,agriculture clear habitation primary road
test_34551,agriculture clear primary road
test_34552,agriculture bare_ground clear conventional_mine habitation primary road
test_34553,clear primary
test_34554,agriculture clear cultivation primary slash_burn
test_34555,agriculture partly_cloudy primary
test_34556,partly_cloudy
test_34557,clear primary
test_34558,clear primary
test_34559,agriculture clear cultivation primary
test_34560,clear habitation primary road water
test_34561,partly_cloudy primary
test_34562,clear primary
test_34563,cloudy
test_34564,agriculture clear primary water
test_34565,clear cultivation primary water
test_34566,clear primary
test_34567,partly_cloudy primary
test_34568,partly_cloudy primary
test_34569,agriculture clear primary water
test_34570,clear primary water
test_34571,agriculture clear cultivation primary
test_34572,partly_cloudy primary
test_34573,clear primary
test_34574,haze primary
test_34575,clear primary
test_34576,cloudy
test_34577,clear primary
test_34578,clear primary
test_34579,haze primary
test_34580,clear primary road water
test_34581,cloudy
test_34582,agriculture partly_cloudy primary water
test_34583,agriculture partly_cloudy primary water
test_34584,partly_cloudy primary water
test_34585,clear primary
test_34586,clear habitation road
test_34587,cloudy primary
test_34588,haze primary
test_34589,agriculture habitation partly_cloudy primary road
test_34590,agriculture clear cultivation primary
test_34591,partly_cloudy primary
test_34592,clear habitation road
test_34593,agriculture clear primary road water
test_34594,agriculture partly_cloudy primary road
test_34595,clear primary
test_34596,agriculture clear cultivation habitation primary water
test_34597,agriculture clear primary road
test_34598,clear primary
test_34599,clear primary
test_34600,partly_cloudy primary
test_34601,partly_cloudy primary
test_34602,agriculture haze primary road water
test_34603,clear primary road water
test_34604,agriculture clear cultivation partly_cloudy primary road
test_34605,clear primary water
test_34606,clear primary
test_34607,agriculture clear primary road water
test_34608,clear primary
test_34609,clear primary
test_34610,partly_cloudy primary
test_34611,partly_cloudy primary
test_34612,agriculture clear habitation primary road
test_34613,agriculture clear primary road water
test_34614,partly_cloudy primary
test_34615,partly_cloudy primary
test_34616,clear primary water
test_34617,agriculture clear primary water
test_34618,clear primary
test_34619,clear primary
test_34620,clear primary
test_34621,clear primary
test_34622,clear habitation primary road
test_34623,agriculture cultivation partly_cloudy primary
test_34624,clear primary
test_34625,cloudy
test_34626,clear primary
test_34627,agriculture bare_ground clear road
test_34628,clear primary
test_34629,agriculture clear primary road
test_34630,agriculture clear primary
test_34631,agriculture clear primary
test_34632,cloudy
test_34633,clear primary
test_34634,clear primary
test_34635,agriculture clear cultivation primary
test_34636,clear primary
test_34637,haze primary
test_34638,agriculture partly_cloudy primary road
test_34639,clear primary
test_34640,clear primary
test_34641,agriculture haze primary
test_34642,clear primary
test_34643,agriculture partly_cloudy primary
test_34644,clear primary
test_34645,agriculture clear cultivation primary road
test_34646,agriculture clear habitation primary road
test_34647,haze primary
test_34648,clear primary
test_34649,clear primary water
test_34650,cloudy
test_34651,agriculture clear cultivation primary water
test_34652,clear primary
test_34653,agriculture clear primary road water
test_34654,clear primary
test_34655,agriculture clear habitation primary road
test_34656,clear cultivation primary
test_34657,clear cultivation primary water
test_34658,agriculture clear cultivation primary road water
test_34659,agriculture clear primary
test_34660,clear cultivation habitation primary
test_34661,clear primary
test_34662,clear primary
test_34663,clear primary
test_34664,clear primary
test_34665,agriculture clear habitation primary road
test_34666,clear primary
test_34667,clear primary
test_34668,agriculture clear primary road water
test_34669,clear primary
test_34670,cloudy
test_34671,agriculture clear primary
test_34672,clear primary
test_34673,clear primary
test_34674,agriculture partly_cloudy primary water
test_34675,clear primary
test_34676,clear primary
test_34677,cloudy
test_34678,partly_cloudy primary road water
test_34679,clear primary
test_34680,agriculture clear primary road water
test_34681,clear primary
test_34682,partly_cloudy primary
test_34683,clear primary
test_34684,agriculture clear habitation primary road
test_34685,clear primary
test_34686,clear primary water
test_34687,clear primary
test_34688,agriculture cultivation partly_cloudy primary
test_34689,clear primary water
test_34690,cloudy
test_34691,clear primary
test_34692,agriculture clear primary road
test_34693,clear cultivation primary
test_34694,agriculture partly_cloudy primary road
test_34695,clear primary
test_34696,agriculture clear cultivation primary road water
test_34697,haze primary
test_34698,clear primary
test_34699,clear primary
test_34700,clear primary
test_34701,clear cultivation primary water
test_34702,clear primary water
test_34703,clear primary
test_34704,agriculture bare_ground clear primary road water
test_34705,partly_cloudy primary
test_34706,agriculture clear habitation primary road
test_34707,agriculture cultivation partly_cloudy primary
test_34708,clear primary
test_34709,clear primary
test_34710,partly_cloudy primary
test_34711,clear primary
test_34712,partly_cloudy primary
test_34713,cultivation haze primary
test_34714,clear primary
test_34715,clear primary
test_34716,cloudy primary
test_34717,clear primary water
test_34718,haze primary
test_34719,clear primary
test_34720,partly_cloudy primary
test_34721,partly_cloudy primary
test_34722,clear primary
test_34723,cloudy
test_34724,agriculture clear primary road
test_34725,agriculture haze primary road
test_34726,partly_cloudy primary
test_34727,clear primary
test_34728,clear primary
test_34729,clear primary
test_34730,partly_cloudy primary
test_34731,agriculture clear cultivation primary
test_34732,clear primary
test_34733,clear primary
test_34734,clear primary
test_34735,agriculture clear habitation primary road
test_34736,partly_cloudy primary road selective_logging
test_34737,clear primary
test_34738,agriculture bare_ground clear road
test_34739,clear primary
test_34740,clear primary
test_34741,clear primary
test_34742,partly_cloudy primary road water
test_34743,agriculture clear habitation primary road
test_34744,haze primary
test_34745,agriculture clear habitation primary road
test_34746,clear primary
test_34747,partly_cloudy primary
test_34748,clear primary
test_34749,clear primary
test_34750,partly_cloudy primary
test_34751,clear primary
test_34752,agriculture bare_ground clear road
test_34753,clear primary
test_34754,clear primary
test_34755,agriculture clear habitation primary road
test_34756,clear primary
test_34757,agriculture clear cultivation primary
test_34758,haze primary
test_34759,clear primary water
test_34760,clear primary
test_34761,agriculture clear habitation primary road
test_34762,agriculture clear primary road
test_34763,agriculture clear cultivation habitation primary road
test_34764,clear partly_cloudy primary
test_34765,agriculture clear habitation primary road water
test_34766,agriculture clear habitation primary road water
test_34767,clear primary
test_34768,agriculture clear primary road
test_34769,clear primary
test_34770,agriculture clear primary
test_34771,partly_cloudy primary
test_34772,clear primary
test_34773,agriculture cultivation partly_cloudy primary road
test_34774,agriculture cultivation partly_cloudy primary
test_34775,clear primary
test_34776,agriculture partly_cloudy primary
test_34777,artisinal_mine bare_ground clear conventional_mine primary road water
test_34778,clear primary
test_34779,clear primary
test_34780,clear primary
test_34781,clear primary water
test_34782,partly_cloudy primary road water
test_34783,clear primary
test_34784,clear primary
test_34785,clear primary
test_34786,clear primary
test_34787,clear primary
test_34788,agriculture partly_cloudy primary road water
test_34789,cloudy
test_34790,clear primary
test_34791,clear primary
test_34792,clear primary
test_34793,clear primary
test_34794,clear primary water
test_34795,agriculture clear cultivation primary
test_34796,agriculture clear habitation primary road
test_34797,haze primary water
test_34798,clear primary road water
test_34799,clear primary
test_34800,agriculture cultivation habitation partly_cloudy primary road
test_34801,clear primary
test_34802,agriculture habitation partly_cloudy primary road
test_34803,haze primary water
test_34804,agriculture clear habitation primary road
test_34805,haze primary
test_34806,haze primary
test_34807,agriculture partly_cloudy primary road water
test_34808,agriculture clear primary road
test_34809,clear primary
test_34810,partly_cloudy primary
test_34811,agriculture clear cultivation primary
test_34812,agriculture clear primary road water
test_34813,clear primary
test_34814,partly_cloudy primary
test_34815,agriculture habitation partly_cloudy primary water
test_34816,clear cultivation primary
test_34817,clear primary water
test_34818,artisinal_mine bare_ground clear primary water
test_34819,clear primary water
test_34820,clear primary
test_34821,agriculture clear primary road water
test_34822,agriculture cultivation habitation partly_cloudy primary road
test_34823,clear habitation primary water
test_34824,agriculture clear cultivation habitation primary water
test_34825,clear primary
test_34826,agriculture clear primary road
test_34827,clear primary
test_34828,clear cultivation primary slash_burn
test_34829,agriculture clear habitation primary road
test_34830,cloudy primary
test_34831,partly_cloudy primary
test_34832,partly_cloudy primary
test_34833,clear primary
test_34834,agriculture cultivation haze primary
test_34835,agriculture clear primary road
test_34836,clear primary
test_34837,clear primary
test_34838,agriculture clear habitation primary
test_34839,clear primary
test_34840,partly_cloudy primary
test_34841,clear primary
test_34842,agriculture clear primary road
test_34843,agriculture clear cultivation primary
test_34844,partly_cloudy primary
test_34845,clear primary
test_34846,agriculture clear habitation primary road
test_34847,clear primary
test_34848,agriculture clear cultivation primary water
