image_name,tags
test_33004,clear primary
test_33005,clear primary
test_33006,clear primary haze
test_33007,primary cloudy haze
test_33008,clear primary water cultivation agriculture
test_33009,primary haze
test_33010,clear primary water haze habitation agriculture road
test_33011,primary haze
test_33012,clear blooming primary
test_33013,clear primary
test_33014,clear primary
test_33015,clear primary water cultivation habitation agriculture road
test_33016,primary cloudy water haze partly_cloudy agriculture
test_33017,primary haze
test_33018,clear primary haze
test_33019,clear primary water haze cultivation agriculture
test_33020,clear primary water habitation agriculture road
test_33021,clear primary water cultivation partly_cloudy agriculture
test_33022,clear primary water partly_cloudy
test_33023,primary haze agriculture
test_33024,clear primary
test_33025,clear primary habitation agriculture road
test_33026,primary partly_cloudy agriculture
test_33027,clear primary partly_cloudy
test_33028,clear primary
test_33029,clear primary water agriculture
test_33030,clear primary conventional_mine cultivation agriculture road
test_33031,clear primary water partly_cloudy agriculture road
test_33032,clear primary
test_33033,clear primary
test_33034,clear primary
test_33035,primary cloudy haze
test_33036,clear primary water cultivation agriculture
test_33037,clear primary cultivation partly_cloudy agriculture
test_33038,clear primary partly_cloudy agriculture road
test_33039,clear primary water habitation agriculture road
test_33040,clear primary haze cultivation agriculture
test_33041,clear primary water cultivation agriculture road
test_33042,clear primary water cultivation agriculture road
test_33043,clear primary water cultivation habitation agriculture road
test_33044,primary partly_cloudy agriculture road
test_33045,clear primary
test_33046,clear primary water haze agriculture road
test_33047,clear primary
test_33048,clear primary
test_33049,clear primary water
test_33050,clear primary
test_33051,clear primary cloudy water agriculture road
test_33052,primary cloudy haze
test_33053,clear primary water cultivation habitation agriculture road
test_33054,clear primary
test_33055,clear primary water cultivation
test_33056,clear primary water haze cultivation agriculture road
test_33057,clear primary cultivation agriculture
test_33058,clear primary water partly_cloudy agriculture
test_33059,clear primary habitation agriculture road
test_33060,primary partly_cloudy agriculture road
test_33061,clear primary
test_33062,clear primary water agriculture
test_33063,clear primary water agriculture road
test_33064,clear primary
test_33065,clear primary
test_33066,clear primary water cultivation partly_cloudy habitation agriculture road
test_33067,clear primary water
test_33068,clear primary
test_33069,clear primary water cultivation agriculture
test_33070,primary haze
test_33071,clear primary agriculture road
test_33072,clear primary water agriculture
test_33073,clear primary water cultivation bare_ground agriculture
test_33074,clear primary cultivation agriculture
test_33075,clear primary water partly_cloudy
test_33076,clear primary
test_33077,clear primary
test_33078,clear primary
test_33079,primary water partly_cloudy habitation agriculture road
test_33080,primary cloudy water haze partly_cloudy agriculture
test_33081,clear primary water cultivation habitation agriculture road
test_33082,primary cloudy water haze partly_cloudy agriculture
test_33083,clear primary
test_33084,primary water haze partly_cloudy
test_33085,clear primary cultivation habitation agriculture road
test_33086,clear primary
test_33087,clear primary
test_33088,clear primary
test_33089,clear primary
test_33090,clear primary
test_33091,clear primary bare_ground
test_33092,clear primary
test_33093,clear primary cultivation habitation agriculture road
test_33094,primary haze agriculture
test_33095,clear primary bare_ground agriculture
test_33096,clear primary
test_33097,clear primary haze
test_33098,clear primary water partly_cloudy habitation agriculture road
test_33099,clear primary
test_33100,clear primary
test_33101,primary partly_cloudy
test_33102,clear primary
test_33103,clear primary water agriculture road
test_33104,clear primary habitation agriculture road
test_33105,clear primary water cultivation habitation agriculture road
test_33106,primary partly_cloudy agriculture
test_33107,primary cloudy partly_cloudy agriculture road
test_33108,cloudy water
test_33109,clear primary
test_33110,clear primary cultivation partly_cloudy agriculture road
test_33111,clear primary
test_33112,clear primary water
test_33113,clear primary water habitation agriculture road
test_33114,clear primary water cultivation partly_cloudy agriculture road
test_33115,primary cloudy water haze
test_33116,clear primary water cultivation habitation agriculture road
test_33117,clear primary
test_33118,clear primary water haze habitation agriculture road
test_33119,primary cloudy
test_33120,clear primary habitation agriculture road
test_33121,clear primary water cultivation habitation agriculture road
test_33122,cloudy
test_33123,clear primary water agriculture
test_33124,clear primary
test_33125,clear primary water cultivation agriculture road
test_33126,clear primary cultivation agriculture
test_33127,clear primary cultivation bare_ground agriculture
test_33128,primary cloudy haze
test_33129,clear primary cloudy haze agriculture road
test_33130,clear primary
test_33131,primary water partly_cloudy
test_33132,clear primary water
test_33133,clear primary
test_33134,clear primary
test_33135,clear primary
test_33136,clear primary
test_33137,clear primary water agriculture
test_33138,clear primary
test_33139,clear primary water cultivation agriculture road
test_33140,clear primary
test_33141,primary partly_cloudy
test_33142,clear primary
test_33143,primary partly_cloudy
test_33144,primary cloudy haze
test_33145,clear primary
test_33146,primary water haze agriculture road
test_33147,clear primary
test_33148,clear primary water artisinal_mine habitation agriculture road
test_33149,primary haze
test_33150,clear primary water cultivation habitation agriculture road
test_33151,primary water partly_cloudy agriculture road
test_33152,clear primary
test_33153,clear primary
test_33154,primary water partly_cloudy agriculture
test_33155,clear primary
test_33156,clear primary
test_33157,clear primary water haze agriculture
test_33158,primary water partly_cloudy agriculture road
test_33159,primary partly_cloudy habitation agriculture road
test_33160,clear primary agriculture
test_33161,primary water partly_cloudy agriculture road
test_33162,primary partly_cloudy
test_33163,primary cloudy haze
test_33164,clear primary haze
test_33165,clear primary water cultivation agriculture road
test_33166,clear primary partly_cloudy habitation agriculture road
test_33167,clear primary water cultivation agriculture road
test_33168,clear primary
test_33169,clear primary
test_33170,primary water partly_cloudy agriculture
test_33171,clear primary habitation agriculture road
test_33172,clear partly_cloudy bare_ground agriculture road
test_33173,clear primary water cultivation agriculture road
test_33174,clear primary
test_33175,primary cloudy partly_cloudy
test_33176,clear primary
test_33177,primary partly_cloudy
test_33178,clear primary
test_33179,clear primary
test_33180,primary haze
test_33181,clear primary partly_cloudy
test_33182,clear primary
test_33183,clear primary
test_33184,clear primary water partly_cloudy agriculture
test_33185,cloudy water haze
test_33186,clear primary water bare_ground agriculture
test_33187,clear primary water cultivation agriculture
test_33188,clear primary
test_33189,clear primary
test_33190,clear primary water agriculture
test_33191,primary cloudy water
test_33192,primary cloudy
test_33193,clear primary
test_33194,clear primary
test_33195,primary partly_cloudy
test_33196,primary partly_cloudy
test_33197,clear primary
test_33198,clear primary water haze cultivation agriculture road
test_33199,primary cloudy agriculture
test_33200,clear primary
test_33201,clear primary water cultivation agriculture
test_33202,clear primary water habitation agriculture road
test_33203,clear primary
test_33204,clear primary water cultivation partly_cloudy habitation agriculture road
test_33205,clear primary water cultivation agriculture
test_33206,clear primary
test_33207,primary water partly_cloudy habitation agriculture road
test_33208,clear primary cultivation agriculture
test_33209,clear primary haze
test_33210,clear primary agriculture road
test_33211,primary haze
test_33212,clear primary agriculture road
test_33213,clear primary cloudy water agriculture road
test_33214,primary partly_cloudy agriculture
test_33215,clear primary water cultivation habitation agriculture road
test_33216,clear primary water
test_33217,clear primary water partly_cloudy habitation agriculture road
test_33218,primary cloudy
test_33219,clear primary haze
test_33220,clear primary water agriculture road
test_33221,clear primary
test_33222,clear primary water cultivation agriculture road
test_33223,clear primary
test_33224,clear primary haze agriculture road
test_33225,primary water partly_cloudy agriculture road
test_33226,clear primary
test_33227,clear primary cultivation habitation agriculture road
test_33228,primary haze
test_33229,primary partly_cloudy
test_33230,clear primary
test_33231,clear primary
test_33232,primary partly_cloudy habitation agriculture road
test_33233,clear primary haze
test_33234,primary haze
test_33235,clear primary
test_33236,clear primary
test_33237,clear primary
test_33238,primary water partly_cloudy agriculture
test_33239,primary partly_cloudy agriculture
test_33240,primary partly_cloudy agriculture road
test_33241,clear primary water agriculture road
test_33242,clear primary water
test_33243,clear primary
test_33244,clear primary partly_cloudy
test_33245,clear primary water cultivation agriculture road
test_33246,clear primary agriculture road
test_33247,clear primary water cultivation habitation agriculture road
test_33248,clear primary
test_33249,clear primary cultivation
test_33250,clear primary
test_33251,clear primary water cultivation agriculture
test_33252,clear primary water habitation agriculture road
test_33253,clear primary water cultivation agriculture road
test_33254,clear primary
test_33255,clear primary water partly_cloudy
test_33256,clear primary
test_33257,clear primary cultivation agriculture
test_33258,clear primary
test_33259,primary water partly_cloudy agriculture
test_33260,clear primary
test_33261,clear primary
test_33262,primary water partly_cloudy
test_33263,clear primary
test_33264,clear primary cloudy water
test_33265,primary haze
test_33266,clear primary
test_33267,clear primary water cultivation partly_cloudy habitation agriculture road
test_33268,clear primary
test_33269,clear primary
test_33270,clear primary
test_33271,primary cloudy water
test_33272,primary cloudy haze
test_33273,clear primary water cultivation habitation agriculture road
test_33274,primary partly_cloudy agriculture
test_33275,clear primary
test_33276,clear primary water habitation agriculture road
test_33277,primary cloudy haze agriculture
test_33278,clear primary
test_33279,clear primary partly_cloudy
test_33280,clear primary water cultivation habitation agriculture road
test_33281,primary cloudy partly_cloudy agriculture road
test_33282,primary cloudy water agriculture road
test_33283,clear primary water
test_33284,clear primary water agriculture road
test_33285,clear primary
test_33286,clear primary
test_33287,clear primary water cultivation agriculture
test_33288,clear primary
test_33289,clear primary water cultivation partly_cloudy agriculture
test_33290,clear primary
test_33291,clear primary habitation agriculture road
test_33292,primary partly_cloudy agriculture road
test_33293,primary partly_cloudy habitation agriculture road
test_33294,clear primary
test_33295,clear primary
test_33296,primary haze
test_33297,clear primary
test_33298,clear primary water
test_33299,clear primary
test_33300,clear primary partly_cloudy
test_33301,cloudy
test_33302,primary cloudy partly_cloudy
test_33303,clear primary
test_33304,clear primary cultivation habitation agriculture road
test_33305,clear primary
test_33306,clear primary water partly_cloudy artisinal_mine agriculture road
test_33307,clear primary agriculture road
test_33308,clear primary water agriculture road
test_33309,clear primary
test_33310,clear primary habitation agriculture road
test_33311,clear primary water agriculture
test_33312,clear primary
test_33313,clear primary water agriculture road
test_33314,clear primary water haze agriculture road
test_33315,clear primary water cultivation road
test_33316,cloudy
test_33317,clear primary water agriculture road
test_33318,primary water haze agriculture
test_33319,primary water partly_cloudy agriculture
test_33320,clear primary
test_33321,clear primary haze
test_33322,clear primary water agriculture road
test_33323,clear primary
test_33324,primary water partly_cloudy artisinal_mine agriculture
test_33325,clear primary
test_33326,clear primary
test_33327,cloudy
test_33328,primary cloudy haze
test_33329,clear primary
test_33330,primary water partly_cloudy agriculture
test_33331,clear primary
test_33332,primary partly_cloudy agriculture
test_33333,clear primary water cultivation agriculture road
test_33334,primary water partly_cloudy
test_33335,clear primary
test_33336,clear primary agriculture road
test_33337,clear primary
test_33338,clear primary
test_33339,clear primary
test_33340,primary water partly_cloudy agriculture
test_33341,clear primary water habitation agriculture road
test_33342,primary partly_cloudy agriculture road
test_33343,clear primary water partly_cloudy agriculture
test_33344,clear primary water cultivation agriculture road
test_33345,clear primary water partly_cloudy
test_33346,clear primary water habitation agriculture road
test_33347,clear primary water habitation agriculture road
test_33348,clear primary
test_33349,clear primary
test_33350,clear primary
test_33351,clear primary
test_33352,clear primary
test_33353,primary cloudy water haze partly_cloudy agriculture
test_33354,clear primary
test_33355,clear primary water cultivation agriculture road
test_33356,clear primary water agriculture road
test_33357,clear primary agriculture road
test_33358,clear primary
test_33359,clear primary
test_33360,primary cloudy haze
test_33361,clear primary
test_33362,clear primary
test_33363,clear primary
test_33364,clear primary water cultivation agriculture
test_33365,clear primary
test_33366,clear primary habitation agriculture road
test_33367,clear primary
test_33368,clear primary
test_33369,clear primary
test_33370,primary partly_cloudy
test_33371,clear primary
test_33372,clear primary water cultivation agriculture road
test_33373,clear primary water cultivation agriculture road
test_33374,clear primary
test_33375,clear primary water cultivation partly_cloudy habitation agriculture road
test_33376,clear primary
test_33377,clear primary
test_33378,clear primary
test_33379,primary cloudy
test_33380,clear primary
test_33381,primary cloudy water haze agriculture
test_33382,primary water partly_cloudy agriculture
test_33383,primary cloudy water haze
test_33384,cloudy
test_33385,clear primary water habitation agriculture road
test_33386,clear primary habitation agriculture road
test_33387,clear primary
test_33388,clear primary
test_33389,clear primary
test_33390,primary cloudy haze
test_33391,primary partly_cloudy agriculture
test_33392,clear primary
test_33393,clear primary water cultivation agriculture
test_33394,clear primary water partly_cloudy habitation agriculture road
test_33395,clear primary water cultivation
test_33396,primary haze
test_33397,primary water partly_cloudy
test_33398,clear primary habitation agriculture road
test_33399,clear primary water agriculture road
test_33400,clear primary
test_33401,primary water partly_cloudy
test_33402,clear primary
test_33403,clear primary
test_33404,clear primary water haze cultivation agriculture road
test_33405,clear primary
test_33406,clear primary water cultivation agriculture
test_33407,clear primary habitation agriculture road
test_33408,clear primary
test_33409,clear primary
test_33410,clear primary water cultivation agriculture
test_33411,clear primary
test_33412,clear primary cultivation partly_cloudy habitation agriculture road
test_33413,cloudy
test_33414,clear primary
test_33415,clear primary
test_33416,clear primary cultivation agriculture road
test_33417,clear primary water cultivation agriculture
test_33418,clear primary
test_33419,clear primary
test_33420,clear primary habitation agriculture road
test_33421,clear primary
test_33422,primary partly_cloudy
test_33423,clear primary
test_33424,clear primary water partly_cloudy habitation agriculture
test_33425,clear primary
test_33426,primary cloudy haze road
test_33427,primary haze
test_33428,clear primary water cultivation agriculture road
test_33429,clear primary bare_ground agriculture road
test_33430,primary partly_cloudy habitation agriculture road
test_33431,clear primary water road
test_33432,primary water partly_cloudy agriculture
test_33433,clear primary water habitation agriculture road
test_33434,primary partly_cloudy
test_33435,clear primary
test_33436,clear primary agriculture road
test_33437,clear primary
test_33438,primary cloudy partly_cloudy agriculture road
test_33439,primary partly_cloudy
test_33440,clear primary habitation agriculture road
test_33441,primary cloudy partly_cloudy agriculture
test_33442,clear primary habitation agriculture road
test_33443,primary partly_cloudy
test_33444,clear primary cultivation agriculture road
test_33445,clear primary water partly_cloudy habitation agriculture road
test_33446,clear primary water habitation bare_ground agriculture road
test_33447,clear primary agriculture
test_33448,clear primary water partly_cloudy habitation agriculture road
test_33449,clear primary
test_33450,clear primary water partly_cloudy habitation agriculture road
test_33451,clear primary haze
test_33452,clear primary
test_33453,clear primary haze
test_33454,clear primary
test_33455,clear primary water cultivation habitation agriculture road
test_33456,clear primary haze
test_33457,clear primary water cultivation habitation agriculture road
test_33458,primary haze
test_33459,clear primary partly_cloudy
test_33460,primary water cultivation partly_cloudy agriculture
test_33461,primary partly_cloudy
test_33462,clear primary water
test_33463,clear primary water habitation agriculture road
test_33464,clear primary water agriculture road
test_33465,clear primary water cultivation habitation agriculture road
test_33466,clear primary
test_33467,primary partly_cloudy agriculture road
test_33468,clear primary
test_33469,primary partly_cloudy agriculture
test_33470,clear primary agriculture road
test_33471,clear primary
test_33472,clear primary cultivation agriculture
test_33473,cloudy haze
test_33474,clear primary
test_33475,clear primary
test_33476,clear primary water habitation agriculture road
test_33477,cloudy haze
test_33478,clear primary
test_33479,clear primary partly_cloudy agriculture road
test_33480,clear primary
test_33481,clear primary water partly_cloudy agriculture
test_33482,clear primary
test_33483,clear primary water cultivation agriculture
test_33484,clear primary water cultivation agriculture
test_33485,clear primary partly_cloudy
test_33486,primary cloudy haze
test_33487,clear primary cultivation road
test_33488,clear primary haze
test_33489,clear primary water agriculture road
test_33490,clear primary cultivation agriculture road
test_33491,clear primary water cultivation road
test_33492,clear primary
test_33493,primary haze
test_33494,clear primary
test_33495,clear primary
test_33496,clear primary water haze artisinal_mine habitation agriculture road
test_33497,primary water cultivation partly_cloudy agriculture road
test_33498,primary water partly_cloudy agriculture road
test_33499,clear primary water partly_cloudy habitation agriculture road
test_33500,clear primary water artisinal_mine agriculture road
test_33501,primary cultivation partly_cloudy
test_33502,clear primary agriculture
test_33503,clear primary water cultivation partly_cloudy agriculture
test_33504,clear primary agriculture
test_33505,clear primary haze habitation agriculture road
test_33506,clear primary water agriculture road
test_33507,primary water haze cultivation agriculture
test_33508,clear primary cultivation agriculture road
test_33509,clear primary
test_33510,clear primary
test_33511,clear primary cultivation habitation agriculture road
test_33512,clear primary agriculture road
test_33513,clear primary
test_33514,clear primary water road
test_33515,primary haze
test_33516,clear primary
test_33517,clear primary
test_33518,clear primary water cultivation habitation agriculture road
test_33519,clear primary water cultivation agriculture road
test_33520,clear primary water agriculture road
test_33521,clear primary
test_33522,clear primary
test_33523,clear primary cultivation agriculture road
test_33524,clear primary water
test_33525,clear primary cultivation partly_cloudy agriculture
test_33526,clear primary water road selective_logging
test_33527,clear primary water agriculture road
test_33528,primary partly_cloudy
test_33529,clear primary
test_33530,clear primary water cultivation habitation agriculture road
test_33531,clear primary agriculture road
test_33532,clear primary water partly_cloudy habitation agriculture road
test_33533,clear primary cultivation habitation agriculture road
test_33534,clear primary agriculture road
test_33535,clear primary water haze agriculture road
test_33536,clear primary water artisinal_mine agriculture road
test_33537,primary haze
test_33538,primary cloudy partly_cloudy agriculture
test_33539,clear primary water haze cultivation habitation agriculture road
test_33540,clear primary cultivation habitation agriculture road
test_33541,primary partly_cloudy habitation agriculture road
test_33542,clear primary cultivation agriculture
test_33543,clear primary water agriculture road
test_33544,clear primary
test_33545,clear primary
test_33546,clear primary
test_33547,clear primary water haze cultivation agriculture road
test_33548,clear primary
test_33549,primary partly_cloudy agriculture road
test_33550,primary water partly_cloudy
test_33551,clear primary
test_33552,clear primary
test_33553,clear primary
test_33554,clear primary
test_33555,clear primary
test_33556,clear primary water cultivation habitation agriculture road
test_33557,clear primary
test_33558,clear primary cultivation partly_cloudy agriculture
test_33559,clear primary water cultivation agriculture road
test_33560,clear primary water road
test_33561,clear primary
test_33562,clear primary water haze agriculture road
test_33563,primary partly_cloudy
test_33564,primary partly_cloudy
test_33565,clear primary
test_33566,clear primary
test_33567,clear primary
test_33568,clear primary
test_33569,clear primary agriculture
test_33570,clear primary
test_33571,primary cloudy partly_cloudy
test_33572,clear primary water haze cultivation agriculture road
test_33573,primary water partly_cloudy agriculture road
test_33574,clear primary water
test_33575,clear primary
test_33576,clear primary water agriculture road
test_33577,clear primary
test_33578,primary water partly_cloudy agriculture
test_33579,clear primary water agriculture road
test_33580,clear primary
test_33581,clear primary
test_33582,clear primary water partly_cloudy habitation agriculture road
test_33583,clear primary
test_33584,primary cloudy partly_cloudy agriculture road
test_33585,clear primary haze cultivation agriculture
test_33586,clear primary water partly_cloudy habitation agriculture road
test_33587,clear primary
test_33588,primary cloudy water partly_cloudy
test_33589,clear primary water cultivation agriculture road
test_33590,clear primary water agriculture road
test_33591,primary water haze agriculture
test_33592,clear primary
test_33593,clear primary
test_33594,clear primary water partly_cloudy agriculture
test_33595,clear primary partly_cloudy habitation agriculture road
test_33596,clear primary
test_33597,primary water partly_cloudy agriculture
test_33598,clear primary
test_33599,clear primary
test_33600,clear primary cultivation habitation agriculture road
test_33601,clear primary
test_33602,cloudy
test_33603,clear primary haze
test_33604,clear primary water habitation agriculture road selective_logging
test_33605,clear primary water haze agriculture road
test_33606,clear primary water cultivation partly_cloudy agriculture
test_33607,primary water partly_cloudy agriculture
test_33608,primary water partly_cloudy agriculture
test_33609,clear primary haze agriculture road
test_33610,clear primary
test_33611,primary haze
test_33612,clear primary cultivation agriculture
test_33613,clear primary
test_33614,clear primary water road
test_33615,primary haze
test_33616,clear primary water partly_cloudy bare_ground agriculture road
test_33617,clear primary water habitation agriculture road
test_33618,clear primary
test_33619,primary water partly_cloudy
test_33620,clear primary
test_33621,clear primary water cultivation habitation agriculture road
test_33622,clear primary cultivation agriculture road
test_33623,clear primary
test_33624,clear primary
test_33625,clear primary water cultivation agriculture
test_33626,primary cloudy water haze
test_33627,clear primary water cultivation habitation agriculture road
test_33628,clear primary water cultivation agriculture road
test_33629,clear primary water haze agriculture road
test_33630,clear primary water agriculture road
test_33631,clear primary
test_33632,clear primary
test_33633,cloudy
test_33634,clear primary
test_33635,clear primary cultivation habitation agriculture road
test_33636,clear primary water cultivation agriculture
test_33637,clear primary water cultivation agriculture
test_33638,clear primary
test_33639,clear primary
test_33640,clear primary water habitation
test_33641,clear primary water cultivation agriculture road
test_33642,clear primary
test_33643,clear primary
test_33644,primary partly_cloudy
test_33645,clear primary water cultivation agriculture road
test_33646,clear primary
test_33647,clear primary
test_33648,primary haze
test_33649,clear primary water agriculture
test_33650,clear primary water cultivation agriculture road
test_33651,primary water partly_cloudy agriculture
test_33652,clear primary water
test_33653,clear primary
test_33654,clear primary water cultivation partly_cloudy habitation agriculture road
test_33655,clear primary agriculture road
test_33656,primary partly_cloudy agriculture road
test_33657,clear primary water cultivation agriculture
test_33658,primary partly_cloudy
test_33659,clear primary water cultivation agriculture
test_33660,clear primary cultivation agriculture
test_33661,clear primary
test_33662,clear primary
test_33663,clear primary water
test_33664,primary cloudy haze
test_33665,primary water haze partly_cloudy agriculture
test_33666,clear primary
test_33667,clear primary habitation agriculture road
test_33668,clear primary water cultivation agriculture road
test_33669,clear primary cultivation habitation agriculture road
test_33670,primary cloudy partly_cloudy agriculture road
test_33671,clear primary cloudy agriculture
test_33672,clear primary
test_33673,clear primary agriculture
test_33674,clear primary
test_33675,clear primary water cultivation agriculture road
test_33676,clear primary cultivation habitation agriculture road
test_33677,primary partly_cloudy agriculture
test_33678,primary partly_cloudy
test_33679,clear primary
test_33680,clear primary
test_33681,primary cultivation partly_cloudy agriculture
test_33682,clear primary
test_33683,clear primary water partly_cloudy habitation agriculture road
test_33684,primary cloudy partly_cloudy agriculture
test_33685,clear primary
test_33686,clear primary
test_33687,primary water partly_cloudy agriculture road
test_33688,primary partly_cloudy
test_33689,primary water partly_cloudy
test_33690,clear primary water agriculture road
test_33691,clear primary
test_33692,clear primary cultivation agriculture road
test_33693,primary water partly_cloudy
test_33694,primary water cultivation partly_cloudy road
test_33695,clear primary
test_33696,clear primary habitation agriculture road
test_33697,primary haze agriculture
test_33698,cloudy
test_33699,clear primary haze
test_33700,clear primary water agriculture road
test_33701,clear primary water cultivation agriculture road
test_33702,clear primary water habitation road
test_33703,clear primary
test_33704,clear primary partly_cloudy
test_33705,clear primary haze partly_cloudy agriculture
test_33706,primary cloudy haze
test_33707,clear primary water cultivation agriculture road
test_33708,primary haze
test_33709,clear primary
test_33710,clear primary cultivation agriculture road
test_33711,clear primary water cultivation agriculture
test_33712,clear primary
test_33713,clear primary
test_33714,clear primary
test_33715,primary cloudy haze
test_33716,clear primary
test_33717,clear primary
test_33718,clear primary
test_33719,clear primary water cultivation habitation agriculture road
test_33720,primary cloudy haze
test_33721,clear primary water haze agriculture road
test_33722,primary water partly_cloudy agriculture
test_33723,clear primary
test_33724,clear primary cultivation
test_33725,clear primary
test_33726,primary haze
test_33727,clear primary
test_33728,clear primary water cultivation agriculture road
test_33729,clear primary water cultivation habitation agriculture road
test_33730,clear primary
test_33731,clear primary agriculture road
test_33732,clear primary water haze cultivation agriculture road
test_33733,clear primary water habitation agriculture road
test_33734,clear primary water
test_33735,clear primary water cultivation habitation agriculture road
test_33736,primary partly_cloudy agriculture
test_33737,clear primary partly_cloudy agriculture
test_33738,clear primary partly_cloudy
test_33739,clear primary
test_33740,clear primary
test_33741,clear primary
test_33742,primary cloudy water
test_33743,clear primary water cultivation agriculture road
test_33744,clear primary
test_33745,primary cloudy haze
test_33746,clear primary cultivation habitation agriculture road
test_33747,cloudy
test_33748,primary partly_cloudy
test_33749,clear primary
test_33750,clear primary
test_33751,clear primary
test_33752,primary haze agriculture
test_33753,primary partly_cloudy
test_33754,clear primary
test_33755,clear primary
test_33756,clear primary
test_33757,primary cloudy haze
test_33758,primary cloudy haze
test_33759,clear primary
test_33760,primary cultivation partly_cloudy agriculture
test_33761,clear primary
test_33762,primary cloudy
test_33763,clear primary cultivation agriculture
test_33764,clear primary
test_33765,clear primary water cultivation habitation agriculture road
test_33766,primary haze
test_33767,primary cloudy partly_cloudy agriculture road
test_33768,clear primary water cultivation agriculture road
test_33769,primary partly_cloudy
test_33770,clear primary water cultivation agriculture road
test_33771,clear primary
test_33772,primary partly_cloudy agriculture road
test_33773,clear primary
test_33774,clear primary water cultivation partly_cloudy habitation agriculture road
test_33775,primary partly_cloudy agriculture road
test_33776,clear primary water cultivation agriculture road
test_33777,clear primary haze
test_33778,clear primary
test_33779,primary partly_cloudy agriculture
test_33780,clear primary water cultivation habitation agriculture road
test_33781,cloudy
test_33782,clear primary
test_33783,primary water partly_cloudy agriculture
test_33784,cloudy
test_33785,clear primary haze cultivation agriculture road
test_33786,clear primary water agriculture road
test_33787,clear primary cultivation agriculture
test_33788,primary water cultivation partly_cloudy habitation agriculture road
test_33789,cloudy
test_33790,clear primary water partly_cloudy agriculture
test_33791,clear primary
test_33792,clear primary cultivation partly_cloudy agriculture
test_33793,clear primary
test_33794,primary partly_cloudy agriculture
test_33795,primary water partly_cloudy
test_33796,primary water cultivation partly_cloudy agriculture
test_33797,primary water partly_cloudy agriculture road
test_33798,clear primary
test_33799,clear primary water agriculture road
test_33800,clear primary haze
test_33801,primary water partly_cloudy agriculture
test_33802,clear primary water habitation agriculture road
test_33803,clear primary
test_33804,clear primary
test_33805,clear primary cultivation agriculture road
test_33806,clear primary water agriculture road
test_33807,clear primary
test_33808,clear primary agriculture
test_33809,clear primary water cultivation agriculture road
test_33810,clear primary
test_33811,primary water partly_cloudy
test_33812,clear primary
test_33813,primary cloudy partly_cloudy
test_33814,primary partly_cloudy
test_33815,clear primary
test_33816,clear primary
test_33817,clear primary
test_33818,clear primary cultivation agriculture
test_33819,clear primary
test_33820,clear primary water cultivation habitation agriculture road
test_33821,primary partly_cloudy agriculture
test_33822,primary cloudy haze
test_33823,clear primary
test_33824,primary water partly_cloudy
test_33825,clear primary water
test_33826,clear primary water habitation agriculture road
test_33827,primary water partly_cloudy agriculture
test_33828,clear primary water cultivation agriculture
test_33829,clear primary
test_33830,clear primary
test_33831,clear primary water agriculture road
test_33832,primary cloudy water haze agriculture
test_33833,clear primary water
test_33834,clear primary habitation agriculture road
test_33835,clear primary water habitation agriculture road
test_33836,clear primary water agriculture road
test_33837,clear primary
test_33838,clear primary
test_33839,clear primary
test_33840,clear primary water cultivation agriculture road
test_33841,clear primary water cultivation habitation agriculture road
test_33842,primary cloudy water haze agriculture
test_33843,clear primary
test_33844,clear primary habitation agriculture road
test_33845,clear primary partly_cloudy agriculture
test_33846,clear primary
test_33847,primary partly_cloudy
test_33848,clear primary water haze agriculture road
test_33849,clear primary
test_33850,primary cloudy haze
test_33851,cloudy
test_33852,clear primary cultivation habitation agriculture road
test_33853,clear primary water cultivation road
test_33854,clear primary
test_33855,clear primary water agriculture road
test_33856,clear primary water agriculture
test_33857,primary water partly_cloudy agriculture
test_33858,clear primary water haze agriculture road
test_33859,clear primary cultivation partly_cloudy habitation agriculture road
test_33860,clear primary
test_33861,clear primary
test_33862,clear primary
test_33863,primary water partly_cloudy habitation agriculture
test_33864,clear primary water cultivation partly_cloudy agriculture road
test_33865,clear primary
test_33866,clear primary
test_33867,clear primary
test_33868,primary haze cultivation partly_cloudy agriculture
test_33869,primary haze
test_33870,clear primary
test_33871,primary haze partly_cloudy agriculture
test_33872,primary water partly_cloudy agriculture road
test_33873,primary cloudy haze
test_33874,clear primary water haze agriculture road
test_33875,primary partly_cloudy
test_33876,primary partly_cloudy agriculture
test_33877,clear primary habitation agriculture road
test_33878,clear primary cultivation habitation agriculture road
test_33879,clear primary water cultivation habitation agriculture road
test_33880,clear primary water haze cultivation agriculture road
test_33881,primary partly_cloudy agriculture
test_33882,cloudy
test_33883,clear primary
test_33884,primary partly_cloudy agriculture road
test_33885,clear primary
test_33886,clear primary water cultivation partly_cloudy agriculture
test_33887,clear primary water cultivation agriculture road
test_33888,clear primary water cultivation agriculture road
test_33889,clear primary
test_33890,clear primary water agriculture road
test_33891,clear primary
test_33892,primary haze
test_33893,clear primary
test_33894,primary water partly_cloudy agriculture
test_33895,clear primary
test_33896,clear primary
test_33897,clear primary
test_33898,clear primary water agriculture road
test_33899,primary cloudy water agriculture
test_33900,clear primary
test_33901,clear primary
test_33902,clear primary cultivation partly_cloudy agriculture
test_33903,primary partly_cloudy agriculture
test_33904,clear primary water agriculture
test_33905,clear primary water cultivation agriculture
test_33906,clear primary water cultivation agriculture
test_33907,primary partly_cloudy agriculture
test_33908,primary cloudy haze
test_33909,clear primary
test_33910,clear primary
